0x,algorand,augur,basic-attention-token,binance-coin,bitcoin,bitcoin-cash,bitcoin-diamond,bitcoin-gold,bitcoin-sv,cardano,chainlink,cosmos,dash,decred,digibyte,dogecoin,enjin-coin,eos,ethereum,ethereum-classic,holo,huobi-token,icon,iota,kyber-network,lisk,litecoin,maker,monacoin,monero,multi-collateral-dai,nano,nem,neo,omisego,ontology,paxos-standard-token,qtum,ravencoin,ripple,siacoin,status,stellar,tether,tezos,theta-token,tron,trueusd,unus-sed-leo,usd-coin,vechain,waves,zcash,zilliqa
0.859849362944641,,30.4339117437429,0.199702855745604,15.0235706694661,6474.82404960544,853.666885779169,1.9800911007959,33.7577811773864,,0.158316262551242,0.21934865124173,,253.888875159567,88.6056807622907,0.02682204974543,0.00293246339079,0.079433238788286,9.98705804109186,482.432596490531,13.9709976939419,,4.39623827452538,1.93837529913678,1.22688901148744,0.979334336619388,6.49268114728881,96.1670045438794,628.843578321913,2.77421996847896,121.60973196995,0.999469540102825,2.60493805930464,0.199518258111528,39.6172657930919,9.00724606941442,6.08553460906217,,10.9032329137437,,0.541293813177461,0.012130961581445,0.074343785374484,0.222892711214616,1.00056243367592,4.03234332162812,0.169659538732988,0.041925224561226,1.00835823860206,,,2.91335621854807,3.4972132564319,190.787350639876,0.08534242809304
0.874841866660948,,32.4705327146979,0.207915393187601,14.6039913399584,6505.47618810711,867.546086954737,2.00733607183621,33.7839174014546,,0.166619427818044,0.228568277792598,,259.534613834975,94.0531742840237,0.027371630061403,0.002860873208824,0.079062776888169,10.4170570363494,490.652963136633,13.7402476948956,,4.42597070850728,2.14362384371304,1.25244229736304,0.995374669003319,6.59829097086928,97.0313425289497,597.639380429008,2.74988555815058,128.697355731782,0.996982403561376,2.79842731707669,0.198575351786816,39.6534807073579,9.21196405501068,6.14121272431507,,10.8969450829955,,0.548039683775894,0.013752005805812,0.078348225960032,0.230981987422743,1.0011683674387,4.05144625064682,0.167581303571554,0.043161231665313,1.00758553199315,,,2.9212017093268,3.40297315357945,193.19852249927,0.087807129356915
0.925207887953426,,33.3877766735623,0.231916949906751,15.0957685966119,6568.15055809514,869.950118684933,2.00734641889034,33.8067332325566,,0.166081880530634,0.232618769932006,,262.926040821731,94.9900470825301,0.027611853619624,0.002904907046074,0.079471274198946,10.8778547517708,502.499768855141,13.8678650332083,,4.41514036204845,2.17097212456317,1.24231727032603,1.01962602415893,6.66860070553573,98.2406952844373,606.439755199613,2.74286137980688,127.997922181835,0.989955606912332,2.7788282745562,0.198824008931008,39.4071560567582,9.24638610484672,6.11747363356037,,10.9437911017867,,0.548219960953087,0.013553200978709,0.077140670682429,0.237191648861982,1.00135814589498,3.98429953685913,0.166929233729935,0.044448983459071,1.00696345818124,,,2.93987857311548,3.47253627506535,196.125113415807,0.089385375390021
0.87697162895844,,32.8888513843692,0.247857972156316,15.5853359003582,6493.52187097576,854.019526198194,1.96830599955439,32.9773400627884,,0.162952653764414,0.221985451108793,,261.523915299631,90.4079901937935,0.026920465478001,0.002870684885559,0.07712763212875,10.6250460280617,497.965496621591,14.3977659393478,,4.35241527123149,2.01293329759694,1.1966556870562,0.991644218802361,6.49058327552996,96.3387920898285,567.726122691346,2.68842771733643,126.031764966267,0.99512591217699,2.67474059771492,0.195134350555212,38.0796291499747,9.16431624057565,6.06685149909985,,10.7643988160323,,0.534246452974745,0.012876002640657,0.075695193640941,0.23065324422301,1.00599907155038,3.92565681400727,0.163595317824664,0.042966293556562,1.01130195323379,,,2.92327597437065,3.36306589903017,192.052565194855,0.086216755200127
0.869844332689583,,33.4080958296544,0.24311378524144,16.5784240977897,6543.93924511072,857.463952093926,1.99428680058835,33.0767563374271,,0.163322853906629,0.21737748620583,,267.70714703659,91.9301895684904,0.027222745500286,0.002891114539056,0.077177994546301,10.5873316846472,503.338687524676,14.4626464676718,,4.39242694111286,2.04882838127121,1.19150822428622,0.995422169377515,6.41318411337232,96.9554266251679,555.578989969921,2.68286571853001,125.291870495262,1.00036789049659,2.72215988574594,0.196812689125062,38.4529596679447,9.18512044216027,6.22421900220627,,10.7405867098234,,0.534334030454112,0.012815915980125,0.075177057077891,0.231517771092967,1.00617970730315,4.05948595345698,0.162449522649267,0.043175679211294,1.01143058829406,,,2.98779954077481,3.42391484950535,192.059209204443,0.086222387846892
0.844598313543905,,33.5218557998141,0.247680130827737,16.8755958096885,6540.40337757868,854.640664450942,1.95466345537529,32.1106700314269,,0.160803090364705,0.208800538879165,,259.764458413421,91.3447330053488,0.026853614518556,0.002909506857868,0.072520817508382,10.4131516994146,503.325042891679,14.5208969221301,,4.32228280418221,2.02190338015929,1.15920778993131,0.98617513391876,6.20656634568146,96.3092407399898,537.893209291767,2.64017027550678,123.888060787625,0.994275102259497,2.68687295962934,0.194418209445218,38.3210484640176,9.16359550730204,6.30105011157135,,10.5238125585024,,0.526635769839119,0.01250998143665,0.073832795013175,0.228772514057317,1.00218495378263,4.00907175710199,0.155615871890512,0.042973355774137,1.01108335081512,,,2.99458737865756,3.50502753181707,191.433479632932,0.085096581201144
0.868193857759412,,35.2630686494926,0.258152206231192,16.5742999649506,6732.82048939119,892.43872393871,1.95627905168615,32.535817626174,,0.164743142953638,0.215261023557478,,264.77592154398,93.1822920003839,0.027688622448323,0.002999774479563,0.072582323529059,10.6155048702994,528.213170537346,15.3914889465509,,4.66973969726232,2.10173943142889,1.18667111621665,1.01171735047684,6.43952154487157,99.0627616845327,551.081186033256,2.67180028810188,127.173460772287,0.996165069226989,2.78464408821097,0.197775141856369,39.7102078272531,9.3191965813528,6.66212668858734,,10.6118442903139,,0.544152548040232,0.01296702759969,0.075281526451359,0.234272254926546,1.0022881251052,4.1897840888227,0.154869752804207,0.047277003946047,1.00702126655947,,,3.20368658210914,3.6134669221114,197.603758436344,0.088139519451798
0.862030642942756,,35.0881744442171,0.254436781882804,16.0871327083706,6694.05269177128,882.210867811945,1.90063992185015,31.7374952994696,,0.161101535913992,0.221525823117377,,259.180914998255,90.7295537749303,0.026038934246031,0.002976670697287,0.070813504929873,10.4026920192177,529.969748794062,15.7106233862898,,4.99420073766063,2.07179341734563,1.14832492014861,0.980623447478249,6.31119951493811,97.4548964683697,556.611397391418,2.66963447485536,122.524290627015,0.996511800898851,2.75036090669571,0.19392196461474,38.6681719531568,9.07804873556971,6.5393616589974,,10.3103016624226,,0.535329756977066,0.012677328635993,0.072961950502504,0.230080815228573,1.00352833744091,4.17188051722043,0.147790662466984,0.04752455513925,1.0056671121185,,,3.14230597165597,3.5101615947248,193.961237667477,0.085549337452708
0.872587952808053,,35.244968977416,0.284047367255592,16.5481456676781,6742.66108178583,883.709843451785,1.83571203808142,32.039453044095,,0.159923349108623,0.222502503255719,,265.325991278852,91.4168496086232,0.025980190571107,0.00298107718119,0.069294572852674,10.4965336621266,533.713614788652,17.225029239865,,4.93042281840321,2.04161409134623,1.15923996632718,0.97517614575028,6.28184783177794,97.2582687877704,572.380768422177,2.6455133086506,122.904481547485,0.992711701002778,2.98918701805607,0.192306402120974,38.3333234780647,9.04065096910538,6.4520791051421,,10.4086484270103,,0.538649002745714,0.012702649823685,0.072659756354095,0.230231825818363,1.00002203755189,4.25535488943377,0.156658916055538,0.048596875826054,1.00198839386459,,,3.19606972912369,3.58587066204222,193.653533958984,0.086105625586182
0.769789914883006,,32.5938202929243,0.272242247072958,16.2130911174933,6379.08328580908,806.093914089511,1.66572119826134,28.9006119241307,,0.146227768833333,0.200096566569159,,247.006103041166,83.7245307637271,0.023356582111212,0.002767984392081,0.061786759829159,9.35461394986152,490.855763465718,16.1065827021473,,4.56015855355655,1.8667447476259,1.0632129648713,0.892818282842221,5.67330864606256,89.3908265575815,542.120236554377,2.48166447004154,116.099476121826,0.989922484690292,2.70868124597036,0.175913191833852,34.9886498604575,8.55445572058507,5.77214634928027,,9.56187213153414,,0.508802336793005,0.011743613085653,0.066637101178722,0.212779870133951,1.00087562811457,3.95819357145708,0.142523773138433,0.045141745933909,1.00436125645989,,,2.95422765687522,3.17233912906794,177.971078428017,0.077589451495074
0.723097755687801,,30.7183746448895,0.270324034619325,15.8188067117997,6166.68315223908,761.392472997496,1.65115158409771,26.0813278404031,,0.138663233281613,0.188992666827254,,245.183412674428,74.7008967073148,0.021570059078991,0.002615979038238,0.055849979513503,8.46606891475993,473.418616983696,14.809368417296,,4.24392153006525,1.75919146602654,1.01636258284756,0.823212475065541,5.52027150239725,84.3113202026147,527.590879571044,2.32039208514308,114.664242809901,1.00277272790364,2.54506590123556,0.165617724778108,33.7804498333141,8.2109057512069,5.1859692548124,,8.86640681612544,,0.489647492832906,0.011083707948255,0.061196368162437,0.200911780497267,1.00946277521967,3.81529809248788,0.125619133241402,0.043852552720814,1.00835192604078,,,2.80046385346089,2.86850319162317,169.334360015062,0.069953372127114
0.665500698423487,,29.6324974122518,0.258672893662614,14.4977306160201,6047.79496727333,724.370860786628,1.69652828041435,24.4808080529116,,0.129624833405356,0.18037540397723,,237.259908766039,69.2725746590757,0.019581958902877,0.002501434153343,0.053768956846933,7.73376039778066,452.450135130407,14.2379046855229,,3.79208033240418,1.62383055854479,0.971339337285269,0.792063331873668,5.42271721451901,79.4530266276502,517.874741225968,2.14721736303948,115.39587332282,0.997488617075141,2.29939793000414,0.153281381145815,31.6877880135363,7.71343656691009,4.79603683021514,,8.20724708583625,,0.472261480397399,0.010269935790887,0.055654973604326,0.191575787621933,1.00861549696022,3.48796843596054,0.120672632624068,0.041659402263586,1.00824164624127,,,2.52968759771504,2.66638157857734,162.972134659932,0.062683888437272
0.681503831669593,,31.0449689180099,0.257731802681358,14.6552355327267,6222.70263512014,755.623418688987,1.68865040491917,25.0722320356348,,0.133427500804909,0.1836046185949,,240.78922152465,72.8465803940427,0.020776398528742,0.002503107478916,0.057106335727778,8.118442951377,458.25329551023,15.3891306158911,,3.90604987521694,1.61899534847533,1.00163101379151,0.824502813713885,5.50650696098959,81.7918178132152,522.746892099227,2.17462065698871,126.675726263945,0.993801791014066,2.35439950294317,0.157213310869053,31.6523084353943,7.82766487635245,5.36314910364269,,8.24942497970253,,0.481054437021888,0.010564973922873,0.056825165865407,0.195051868625804,1.004239900511,3.41151972547167,0.146738068849061,0.042223873335845,1.00289381224376,,,2.63288153096248,2.71400909913021,170.012695534841,0.065378617157239
0.678348596675212,,31.3019015045195,0.246067501102063,14.5437442530623,6225.01466069304,739.869566933145,1.65264655017612,25.6287579745042,,0.132182279067763,0.179013904280266,,237.040389365837,73.2414360649448,0.021032264213717,0.002504019482812,0.056436544769737,7.99147732854244,450.469311095219,15.6449564140462,,3.97152870811548,1.59301430439653,0.99275927330178,0.855683336234699,5.46111163147371,80.7050102848016,512.619470700527,2.18668454562423,126.581529866091,0.991899312395393,2.35971940060194,0.157508297957264,31.175626793348,7.65515564330436,5.50965029298642,,8.45196396321789,,0.476783813945191,0.010320456964347,0.056201331929127,0.193616979138569,1.00273592997146,3.6281403437778,0.169921704425328,0.040681673942828,1.00309952804416,,,2.68093381280032,2.68962436616429,171.529921903482,0.066776941404863
0.626930131563105,,29.6713928230303,0.227273764446034,14.1357631267322,6128.22766248478,706.91214936035,1.52927901042253,24.5318111207955,,0.126594820596748,0.171867468607688,,229.808826811266,70.1694705755577,0.021660681527738,0.002428269310692,0.052913398155561,7.77573542745318,435.502097886652,14.996963231312,,3.83607017855031,1.4973546701448,0.961051810567808,0.823243507199943,5.27650266407833,78.4828428889445,488.069974798583,2.12082234934565,127.031242001349,1.00507487509204,2.21157582149628,0.151181099399496,30.1366415491466,7.24734625999879,5.30546783873107,,8.88459769934639,,0.464949265091923,0.009945763001793,0.055218835134166,0.186789328478062,1.00524640345054,3.43354055386637,0.162453188206013,0.03882409570356,1.00476324342366,,,2.55432935866366,2.5844814988798,162.783128375952,0.063742747601168
0.639233402864843,,31.3946364221074,0.223956346785732,14.3573117589295,6107.60764462577,702.734152894,1.53852146311952,24.8001017293342,,0.125467107398584,0.172032210535633,,225.03714156307,67.9601040683339,0.02431317272914,0.002404348233975,0.053454917872731,7.8293147652702,436.07159452095,15.287715422488,,3.92535296463404,1.52837586987627,0.971171096506713,0.808906944974555,5.2200240046064,79.1535364796595,491.984327657795,2.07016266386566,130.572729314703,0.993235413039594,2.24242639564509,0.152312318074595,30.1070476778524,7.22173777455194,5.24473428186601,,8.56486796508403,,0.463018692381586,0.010070963226852,0.055454742468668,0.189682198328148,1.00254577466304,3.67067965135486,0.155121229777321,0.038709980965433,1.0036727623623,,,2.58147555643175,2.71331114305162,162.620854100641,0.065518580107858
0.599992335824424,,31.2035669774577,0.206420856657776,14.1460749359737,5928.05340594588,668.609965985376,1.47149200837847,23.6504656972164,,0.118265915488451,0.168026676513434,,223.683785830528,61.5743506418823,0.022712389834521,0.002294614345003,0.049332676615776,7.40711327353845,417.874917371864,14.7182816119789,,3.77801409337436,1.4267145556619,0.923588579421917,0.764190207912353,4.86900337952539,75.0587997426926,491.680782149245,1.97530487527738,120.101011595212,0.995538512349238,2.16534816172612,0.146127093349987,28.2272997192575,6.84928356655503,4.84850823667383,,7.84357998659755,,0.441794581960173,0.009498189275739,0.056756290998748,0.177295511476665,1.00327883801045,3.6598552643328,0.138106561084694,0.035893485249545,1.00501466819167,,,2.4581517529521,2.50799606733884,155.823280439231,0.061829207911805
0.768165022476871,,34.9857622877765,0.236878276364379,14.6676747687243,6379.9761872798,744.982809797996,1.54005918040149,26.0400984561618,,0.134907559535607,0.208636323020583,,240.376910542984,68.3068245545212,0.025452653734153,0.002497091430287,0.05643282222427,8.08663122479113,450.739488468562,16.110955894014,,3.90409413119171,1.5735591932218,0.999915734561026,0.944101313707805,5.30441078317224,81.9433681783829,530.749469161676,2.13741302377455,130.621185533969,1.01035106802473,2.43914638549181,0.163000219734071,30.8752653459802,7.51153192636791,5.2922125881229,,8.49469129055229,,0.467384586129125,0.010603941372982,0.088739602821696,0.195381914347112,1.00396544949626,4.30561415697794,0.16331449527363,0.038253649189098,1.00272818590126,,,2.63442385977627,2.76828034674736,170.411032439414,0.072288115641313
0.775834057915495,,34.933355714728,0.253313863003409,14.454082794445,6379.39976359933,737.91850062636,1.47868907302883,26.5048780146324,,0.150258870310509,0.225524030607028,,235.925898299526,66.8606542528379,0.025423561704101,0.002519700033611,0.056472977591024,8.07460367096705,453.861950418897,16.0425768805144,,3.71634861180369,1.65559602010401,1.03178612612697,0.89403370072577,5.38537555904718,80.7620327108377,532.832727709997,2.09503376956944,130.335956923538,0.995431383013116,2.42341533874667,0.170305741724397,30.7398040961257,8.15151109933305,5.14203879904773,,8.54451074093572,,0.460772472638387,0.010546249289881,0.081370663216607,0.194252001173028,1.00393232522073,4.15895487562773,0.161299886791846,0.037710455334332,1.00427134118128,,,2.60550502467066,2.87385965218521,171.720973547481,0.072234574301158
0.895949935054565,,35.3074671709049,0.269740965676367,14.3734299917549,6466.31356227623,754.334514080574,1.4800391284016,28.0033633257524,,0.159153024791584,0.23306882098637,,245.075802566102,68.7117681038147,0.026427712064729,0.002589274504173,0.059839259178415,8.41941306331619,460.905292368194,16.2923615639159,,3.74466943430334,1.69362238874672,1.10037609093273,0.939037877929373,5.61611510518547,82.4786724468039,543.297004025879,2.17782263822047,134.748961855515,0.996940141315085,2.59009389761611,0.186218132440655,34.0008691795822,8.2240241929478,5.15430875575645,,8.81500184241465,,0.470911654870875,0.011027645929321,0.093068165175804,0.205625610647263,1.00125807387976,3.78195746336876,0.161528727010877,0.038578376319177,1.0001700957371,,,2.64598733116591,2.99392089063316,176.581259534769,0.076961011505126
0.937362619878155,,36.5121254637353,0.26877754692567,14.3892530817222,6601.07249712795,783.821419561322,1.51900363702638,29.5920285729868,,0.166779144299422,0.25101508486087,,253.23639945879,70.471873053849,0.029017863131637,0.002691632435677,0.061943130602256,8.99801235073719,472.522518994339,16.5709211253271,,3.81883822178166,1.75559131106748,1.17205033526325,1.03244286388476,5.89283501994548,86.8137594086662,563.377908329443,2.45007614552578,140.741049082623,0.988081896341448,2.70835760318344,0.275975142520393,37.0793640144443,8.4227336953573,5.23350535578138,,9.12830488826157,,0.496808268081436,0.011370515417762,0.197005219448299,0.213218734041056,1.00019703748972,2.37413407051648,0.167944829619126,0.039624071460088,0.998917950760604,,,2.73907643179972,3.09012556123696,185.752488876268,0.098794573890246
0.940031747120988,,35.7388392866781,0.256079857528791,14.0546224938921,6581.00926302676,766.940316202647,1.44261820379945,29.1643765586374,,0.170742699055229,0.236909969691791,,244.023119832747,69.1849745502164,0.029623821987387,0.002655906979088,0.063118065374462,8.89920464865217,467.594582752088,16.6596579137546,,3.75288561153924,1.72896233817083,1.1797717705332,1.08489748590784,5.76513869817754,86.3082043526871,546.879928938086,2.42479005683856,140.995200097259,0.993477413471518,2.65508811699427,0.304948014674202,38.240120718121,8.15567538643299,5.09431434282548,,8.95026031970399,,0.489034441432744,0.011134907742468,0.290593108457285,0.209257233196813,1.00165571368286,2.03507096490674,0.163747706868734,0.038935663803272,0.996624000357479,,,2.68124343758551,3.02445136162806,181.133384915412,0.114607436992066
1.0930973445764,,36.6612756231088,0.251378796379418,13.9099097052691,6629.13629271718,756.010737662312,1.4721333857588,29.2725434016547,,0.159250735145808,0.230623857099707,,247.427518883112,68.4265263708911,0.029955615443122,0.002636757884953,0.064707262855516,8.96886355673272,473.635936303974,17.1267830063406,,3.795300247055,1.76322143249672,1.17627246655556,1.29020614690639,5.72540013137998,85.3357224383432,552.95661210608,2.44261397910789,138.804532863773,0.990441991587162,2.72419798749833,0.258294624710732,41.635625082176,8.29319266272077,5.09369517674566,,8.96712920748433,,0.48801129945634,0.010906159012782,0.275794809499468,0.208785849905951,1.01101787471297,1.8544524601412,0.162842345101422,0.038725831171941,1.00382314189493,,,2.6387388344595,2.98165975627019,181.205668125973,0.103686007710588
1.06961272090735,,37.9614012046381,0.248703905177985,13.4345050201835,6549.11124508063,728.159415492847,1.45590043291907,28.211476043668,,0.144818584614813,0.223642466179067,,239.604655628546,64.8227878144111,0.030346915221816,0.002597966562173,0.061371869536226,8.61854695807074,466.937997497265,17.8103111827612,,3.65430156981233,1.65657546953361,1.09100282109263,1.0137547521707,5.56130090343159,83.3517317742207,559.612367991143,2.34677409562361,135.160208542794,0.994559997951118,2.61705108810247,0.194373098941288,38.1223841507268,8.03849440609847,4.73004540014538,,8.81892688598066,,0.472517680736644,0.01058203238292,0.083715866250521,0.20341333945177,0.999466626017314,1.54487263981564,0.154978301429625,0.036670089628941,0.997629608349246,,,2.48740979570412,2.9099928206118,172.100958847759,0.084597209302363
0.971480004742003,,35.5939571788701,0.264871075501345,14.0422712119537,6655.91089724887,734.0234752936,1.58215436120791,29.660134154897,,0.142619584880788,0.24345274824152,,242.025474153839,64.4776273883727,0.033025874783971,0.002615505505043,0.062443286502657,8.6487104411986,475.278045744707,18.191524689052,,3.66891926840647,1.6635825121905,1.06488665441071,0.993875474285514,5.54282892518912,83.249862473807,551.19652469802,2.32195101179289,133.419247250448,0.996512976000434,2.63517016570155,0.184553244518671,37.2942324935407,7.89029979009551,4.62634193441542,,9.12324797906422,,0.476886801410685,0.010807434148167,0.0809411807851,0.205864898557033,1.01907444043926,1.80114878933512,0.155147636034376,0.03659046417406,1.01323539620296,,,2.47681386777857,2.96990632477832,173.641493052558,0.081453611577498
